brand_id,model_id,brand_name,model_name,image_count,years,minimum_year,maximum_year,unknown_year_images,suspicious_years,valid_labels,missing_labels,malformed_labels,invalid_bounding_boxes,viewpoint_unknown,viewpoint_1,viewpoint_2,viewpoint_3,viewpoint_4,viewpoint_5
101,818,Lincoln,Lincoln MKX,120,2009;2010;2011;2013;2014;2016,2009,2016,0,,120,0,0,0,2,16,8,29,42,23
101,819,Lincoln,Lincoln MKZ,120,2007;2010;2011;2013;2014,2007,2014,0,,120,0,0,0,1,17,12,22,44,24
101,820,Lincoln,Navigator,119,2010;2011;2013;2014;2015,2010,2015,0,,119,0,0,0,0,10,6,21,60,22
101,821,Lincoln,Lincoln MKC,119,2013;2014,2013,2014,0,,119,0,0,0,2,8,13,21,40,35
102,253,Peugeot,CROSS 207,6,2013,2013,2013,0,,6,0,0,0,0,1,1,1,1,2
102,254,Peugeot,Peugeot 2008,120,2013;2014,2013,2014,0,,120,0,0,0,1,17,13,23,33,33
102,255,Peugeot,Peugeot 207 hatchback,134,2009;2010;2011,2009,2011,0,,134,0,0,0,0,33,17,18,44,22
102,256,Peugeot,Peugeot 207 sedan,140,2008;2009;2010;2011,2008,2011,0,,140,0,0,0,0,27,19,21,39,34
102,257,Peugeot,Peugeot 3008,119,2011;2013;2014;2015,2011,2015,0,,119,0,0,0,0,15,18,20,38,28
102,258,Peugeot,Peugeot 301,120,2013;2014,2013,2014,0,,120,0,0,0,0,21,13,23,39,24
102,259,Peugeot,Peugeot 307 hatchback,195,2010;2012;2013,2010,2013,0,,195,0,0,0,0,31,22,35,61,46
102,260,Peugeot,Peugeot 307 sedan,81,2008;2009;2010,2008,2010,0,,81,0,0,0,0,14,11,10,25,21
102,261,Peugeot,Peugeot 308,106,2012;2013;2014,2012,2014,0,,106,0,0,0,0,15,16,22,28,25
102,262,Peugeot,Peugeot 408,128,2010;2011;2012;2013;2014,2010,2014,0,,128,0,0,0,0,23,22,27,29,27
102,263,Peugeot,Peugeot 508,120,2011;2012;2013;2014;2015,2011,2015,0,,120,0,0,0,0,15,15,23,37,30
102,265,Peugeot,CROSS 307,115,2004;2006;2007;2008;2012;2013,2004,2013,0,,115,0,0,0,0,18,18,12,45,22
102,266,Peugeot,Peugeot 207CC,113,2008;2011;2012;2013,2008,2013,0,,113,0,0,0,0,16,11,21,38,27
102,267,Peugeot,Peugeot 308SW,99,2009;2010;2012;2013;2014,2009,2014,0,,99,0,0,0,0,14,9,23,31,22
102,268,Peugeot,Peugeot 4008,120,2012;2013,2012,2013,0,,120,0,0,0,0,20,11,18,44,27
102,269,Peugeot,Peugeot RCZ,120,2011;2012;2013;2014;2015,2011,2015,0,,120,0,0,0,1,10,10,23,48,28
102,271,Peugeot,Peugeot 107,67,2009;2013,2009,2013,0,,67,0,0,0,0,0,0,4,43,20
102,272,Peugeot,Peugeot 508 abroad version,120,2011;2012;2013;2015,2011,2015,0,,120,0,0,0,0,16,1,19,51,33
102,273,Peugeot,Peugeot 208,120,2012;2013;2014;2015;2016,2012,2016,0,,120,0,0,0,0,9,3,14,61,33
102,280,Peugeot,Peugeot 308 abroad version,120,2012;2013;2014,2012,2014,0,,120,0,0,0,0,14,11,11,50,34
102,281,Peugeot,Urban Crossover,15,2012,2012,2012,0,,15,0,0,0,0,2,2,1,8,2
102,282,Peugeot,Peugeot 5008,66,2010;2014,2010,2014,0,,66,0,0,0,0,1,1,9,34,21
102,283,Peugeot,Peugeot BB1,33,2009,2009,2009,0,,33,0,0,0,1,0,0,13,11,8
102,284,Peugeot,Peugeot EX1,27,2010,2010,2010,0,,27,0,0,0,7,1,0,7,10,2
102,285,Peugeot,Peugeot HR1,37,2010,2010,2010,0,,37,0,0,0,0,0,0,12,18,7
102,286,Peugeot,Peugeot HX1,30,2011,2011,2011,0,,30,0,0,0,2,2,0,10,12,4
102,287,Peugeot,Peugeot iON,28,2011,2011,2011,0,,28,0,0,0,0,2,0,4,15,7
102,288,Peugeot,Peugeot Onyx,33,2013,2013,2013,0,,33,0,0,0,2,4,3,4,12,8
102,289,Peugeot,Peugeot SR1,45,2010,2010,2010,0,,45,0,0,0,1,5,2,7,21,9
102,290,Peugeot,Peugeot SXC,39,2011,2011,2011,0,,39,0,0,0,0,5,3,4,21,6
102,291,Peugeot,Peugeot 108,101,2015,2015,2015,0,,101,0,0,0,3,3,1,19,44,31
102,292,Peugeot,EXALT,39,2014,2014,2014,0,,39,0,0,0,0,3,0,7,19,10
102,293,Peugeot,Peugeot 308CC,170,2009;2010;2012;2013,2009,2013,0,,170,0,0,0,0,27,17,37,50,39
103,1842,Opel,Antara,120,2009;2011;2012;2013,2009,2013,0,,120,0,0,0,1,17,13,15,50,24
103,1843,Opel,Zafira,120,2013,2013,2013,0,,120,0,0,0,0,13,10,21,45,31
103,1844,Opel,GTC convertible,24,2010,2010,2010,0,,24,0,0,0,0,5,3,4,8,4
103,1845,Opel,GTC hatchback,72,2004;2008;2010;2012;2013;2014,2004,2014,0,,72,0,0,0,0,5,4,12,35,16
103,1846,Opel,GTC sedan,8,2010,2010,2010,0,,8,0,0,0,0,1,1,2,3,1
103,1847,Opel,Insignia,120,2013;2014,2013,2014,0,,120,0,0,0,0,9,7,11,61,32
103,1848,Opel,Opel AMPERA,47,2009,2009,2009,0,,47,0,0,0,0,8,2,1,25,11
103,1849,Opel,Opel CORSA,120,2008;2011;2015,2008,2015,0,,120,0,0,0,1,6,0,9,76,28
103,1851,Opel,Opel Adam,120,2013;2014;2015,2013,2015,0,,120,0,0,0,1,6,5,3,78,27
103,1852,Opel,Opel Cascada,120,2013,2013,2013,0,,120,0,0,0,0,2,1,29,44,44
103,1853,Opel,Opel Combo,8,2011,2011,2011,0,,8,0,0,0,0,2,0,0,6,0
103,1854,Opel,Opel Mokka,120,2013,2013,2013,0,,120,0,0,0,0,5,1,9,88,17
103,1855,Opel,Opel Monza,27,2013,2013,2013,0,,27,0,0,0,0,7,1,3,10,6
103,1856,Opel,Meriva,119,2006;2013;2014,2006,2014,0,,119,0,0,0,0,3,3,16,68,29
104,850,Oley,Oley hatchback,12,2014,2014,2014,0,,12,0,0,0,0,2,2,2,3,3
104,851,Oley,Oley sedan,93,2012,2012,2012,0,,93,0,0,0,0,12,12,20,27,22
105,294,BYD,BYD F0,120,2009;2010;2011;2012;2015,2009,2015,0,,120,0,0,0,0,19,16,19,39,27
105,295,BYD,BYD F3DM,49,2008;2009;2010,2008,2010,0,,49,0,0,0,0,11,4,10,16,8
105,296,BYD,BYD F3R,118,2007;2008;2009;2011,2007,2011,0,,118,0,0,0,0,22,18,17,37,24
105,297,BYD,BYD F6,120,2008;2009;2010;2011,2008,2011,0,,120,0,0,0,0,19,12,16,40,33
105,298,BYD,BYD G3,115,2010;2011;2012;2013,2010,2013,0,,115,0,0,0,0,19,16,17,40,23
105,299,BYD,BYD G3R,106,2011,2011,2011,0,,106,0,0,0,0,15,8,15,45,23
105,300,BYD,BYD G5,119,2014,2014,2014,0,,119,0,0,0,0,19,14,21,37,28
105,301,BYD,BYD G6,118,2011;2012;2013,2011,2013,0,,118,0,0,0,1,15,15,19,40,28
105,302,BYD,BYD L3,120,2010;2011;2012;2013;2015,2010,2015,0,,120,0,0,0,0,18,15,21,37,29
105,303,BYD,BYD M6,120,2010;2011;2013;2015,2010,2015,0,,120,0,0,0,0,19,11,21,38,31
105,304,BYD,BYD S6,120,2011;2012;2013;2014,2011,2014,0,,120,0,0,0,1,19,17,22,33,28
105,305,BYD,BYD S7,120,2013;2015,2013,2015,0,,120,0,0,0,0,16,12,16,45,31
105,306,BYD,BYD e6,120,2009;2012;2014,2009,2014,0,,120,0,0,0,0,16,14,21,37,32
105,307,BYD,Qin,120,2012;2014,2012,2014,0,,120,0,0,0,0,18,12,22,41,27
105,308,BYD,Si Rui,116,2013,2013,2013,0,,116,0,0,0,0,19,13,24,31,29
105,309,BYD,Su Rui,116,2012;2013;2014;2015,2012,2015,0,,116,0,0,0,0,21,19,20,34,22
105,314,BYD,BYD F3,120,2009;2011;2012;2013;2014;2015,2009,2015,0,,120,0,0,0,0,16,13,22,40,29
106,1311,Jonway,Lieying,23,2013;2015,2013,2015,0,,23,0,0,0,0,3,5,4,8,3
106,1312,Jonway,Yongyuanwuxing,28,2012,2012,2012,0,,28,0,0,0,0,4,1,6,10,7
106,1313,Jonway,Yongyuan A380,116,2006;2008;2010;2012;2013;2014,2006,2014,0,,111,0,0,5,0,21,14,14,38,24
107,1470,Huizhong,Yisitanna,2,2012,2012,2012,0,,2,0,0,0,0,1,0,0,1,0
108,1516,Jianghuai,Binyue,118,2008;2009;2010;2011;2012,2008,2012,0,,118,0,0,0,0,16,17,14,43,28
108,1520,Jianghuai,Heyue A30,120,2013;2014,2013,2014,0,,120,0,0,0,0,18,19,24,37,22
108,1521,Jianghuai,Heyue RS,128,2009;2010;2011;2012;2013,2009,2013,0,,128,0,0,0,0,22,16,26,39,25
108,1522,Jianghuai,Heyue iEV,91,2014;2015,2014,2015,0,,91,0,0,0,0,13,11,17,27,23
108,1524,Jianghuai,Ruifeng,116,2007;2011;2012,2007,2012,0,,116,0,0,0,0,20,12,21,41,22
108,1525,Jianghuai,Ruifeng M3,85,2014;2015,2014,2015,0,,85,0,0,0,0,13,10,17,23,22
108,1526,Jianghuai,Ruifeng M5,120,2011;2012;2013;2014,2011,2014,0,,120,0,0,0,0,21,13,19,38,29
108,1527,Jianghuai,Ruifeng S3,120,2013;2014;2015,2013,2015,0,,120,0,0,0,0,19,14,20,39,28
108,1528,Jianghuai,Ruifeng S5,119,2012;2013;2014,2012,2014,0,,119,0,0,0,0,24,13,18,42,22
108,1529,Jianghuai,Ruiling,108,2011;2012;2014,2011,2014,0,,107,0,0,1,0,21,8,18,39,21
108,1530,Jianghuai,Ruiying,116,2009;2010;2011;2012;2013,2009,2013,0,,116,0,0,0,0,17,12,24,36,27
108,1531,Jianghuai,Tongyue,117,2008;2009;2010;2011;2012;2013,2008,2013,0,,117,0,0,0,0,23,11,16,45,22
108,1532,Jianghuai,Tongyue Cross,13,2012,2012,2012,0,,13,0,0,0,0,1,2,5,2,3
108,1533,Jianghuai,Tongyue RS,88,2009;2012,2009,2012,0,,88,0,0,0,1,12,10,11,31,23
108,1534,Jianghuai,Xingrui,84,2010;2011;2012;2013;2014,2010,2014,0,,84,0,0,0,0,11,10,17,25,21
108,1535,Jianghuai,Yueyue,117,2009;2011;2012;2013;2014,2009,2014,0,,117,0,0,0,0,20,15,17,40,25
108,1536,Jianghuai,Yueyue CROSS,13,2012,2012,2012,0,,13,0,0,0,0,2,2,1,5,3
108,1537,Jianghuai,Heyue SC,16,2012,2012,2012,0,,16,0,0,0,0,2,0,2,8,4
108,1538,Jianghuai,Heyue A20,39,2013;2014,2013,2014,0,,38,0,0,1,0,6,6,6,11,9
108,1539,Jianghuai,Ruifeng M6,41,2013;2014,2013,2014,0,,41,0,0,0,0,7,6,4,12,12
108,1540,Jianghuai,Vision IV,13,2010,2010,2010,0,,13,0,0,0,1,1,3,2,3,3
108,1541,Jianghuai,Ruifeng A6,33,2014,2014,2014,0,,33,0,0,0,0,5,4,5,9,10
108,1543,Jianghuai,Heyue,120,2009;2010;2011;2012;2013;2014,2009,2014,0,,120,0,0,0,0,25,14,16,37,28
109,1544,Jiangling,Baodian,37,2007;2012;2013,2007,2013,0,,37,0,0,0,0,5,4,7,13,8
109,1545,Jiangling,Kairui,10,2010,2010,2010,0,,10,0,0,0,0,1,1,1,6,1
109,1546,Jiangling,Kaiwei,7,2011,2011,2011,0,,7,0,0,0,0,1,1,1,3,1
109,1549,Jiangling,New Yusheng S350,5,2013,2013,2013,0,,5,0,0,0,0,1,1,1,1,1
109,1550,Jiangling,Yuhu,113,2012,2012,2012,0,,113,0,0,0,0,15,15,22,35,26
109,1551,Jiangling,Yuesheng S350,30,2011;2012;2013,2011,2013,0,,30,0,0,0,0,5,2,4,14,5
110,1092,Vauxhall,Vauxhall Antara,41,2007;2011,2007,2011,0,,41,0,0,0,0,2,1,6,22,10
110,1093,Vauxhall,Vauxhall Adam,120,2013;2015,2013,2015,0,,120,0,0,0,0,5,2,23,58,32
110,1094,Vauxhall,Vauxhall Cascada,84,2013,2013,2013,0,,84,0,0,0,2,1,2,30,31,18
110,1095,Vauxhall,Vauxhall Corsa,62,2011;2015,2011,2015,0,,62,0,0,0,0,4,5,10,29,14
110,1096,Vauxhall,Vauxhall Insignia,120,2009;2010;2012;2014,2009,2014,0,,120,0,0,0,0,6,4,17,63,30
110,1097,Vauxhall,Vauxhall Meriva,35,2011,2011,2011,0,,35,0,0,0,0,2,2,6,16,9
110,1098,Vauxhall,Vauxhall Mokka,40,2013,2013,2013,0,,40,0,0,0,0,0,0,11,20,9
110,1099,Vauxhall,Vauxhall VXR8,120,2007;2009;2011;2013;2014,2007,2014,0,,120,0,0,0,0,7,2,14,70,27
110,1100,Vauxhall,Vauxhall Astra,120,2005;2006;2013,2005,2013,0,,120,0,0,0,0,4,0,29,49,38
111,1701,Volvo,Volvo C30,150,2008;2009;2010;2011;2012;2013,2008,2013,0,,150,0,0,0,0,25,17,20,48,40
111,1702,Volvo,Volvo S60,120,2011;2012;2013;2014,2011,2014,0,,120,0,0,0,0,20,17,22,37,24
111,1703,Volvo,Volvo V40,120,2009;2013;2014;2015,2009,2015,0,,120,0,0,0,0,16,16,22,38,28
111,1704,Volvo,Volvo V40 CrossCountry,111,2014,2014,2014,0,,111,0,0,0,0,8,10,16,41,36
111,1705,Volvo,Volvo V60,120,2012;2013;2014;2015,2012,2015,0,,120,0,0,0,0,16,17,28,28,31
111,1706,Volvo,Volvo XC60,205,2009;2010;2011;2012;2013;2014;2015,2009,2015,0,,205,0,0,0,0,33,27,35,53,57
111,1707,Volvo,Volvo XC90 abroad version,165,2008;2010;2011;2012;2013;2015,2008,2015,0,,165,0,0,0,3,26,19,30,49,38
111,1708,Volvo,Volvo S80,119,2006;2008;2012;2013;2014,2006,2014,0,,119,0,0,0,0,13,11,16,43,36
111,1709,Volvo,Volvo V50,27,2009;2011,2009,2011,0,,27,0,0,0,0,0,0,4,16,7
111,1710,Volvo,Volvo V70,64,2009;2012;2014,2009,2014,0,,64,0,0,0,0,1,1,8,30,24
111,1711,Volvo,Volvo XC70,130,2004;2007;2008;2011;2012;2014,2004,2014,0,,130,0,0,0,0,17,10,14,55,34
111,1713,Volvo,Universe,26,2011;2015,2011,2015,0,,26,0,0,0,0,1,0,6,9,10
111,1714,Volvo,Volvo You,20,2012,2012,2012,0,,20,0,0,0,1,1,0,5,7,6
111,1715,Volvo,Air Motion,8,2010,2010,2010,0,,8,0,0,0,0,2,0,0,1,5
111,1716,Volvo,Volvo Coupe,59,2013,2013,2013,0,,59,0,0,0,1,3,2,12,27,14
111,1717,Volvo,Volvo XC Coupe,72,2014,2014,2014,0,,72,0,0,0,5,7,9,13,20,18
111,1718,Volvo,ESTATE,45,2014,2014,2014,0,,45,0,0,0,1,8,4,10,10,12
111,1719,Volvo,Volvo C70,119,2008;2010,2008,2010,0,,119,0,0,0,0,12,10,23,48,26
111,1720,Volvo,Volvo S40,119,2009;2010;2011;2012,2009,2012,0,,119,0,0,0,0,23,15,11,44,26
111,1721,Volvo,Volvo S80L,135,2009;2010;2011;2012;2014,2009,2014,0,,135,0,0,0,0,29,19,22,35,30
111,1722,Volvo,Volvo S60L,119,2014;2015,2014,2015,0,,119,0,0,0,0,18,16,24,32,29
111,1723,Volvo,Volvo XC Classic,111,2014;2015,2014,2015,0,,111,0,0,0,0,13,13,21,35,29
111,1724,Volvo,Volvo S60L hybrid,2,2014,2014,2014,0,,2,0,0,0,0,0,0,1,1,0
112,662,Ferrari,California,120,2009;2012;2015,2009,2015,0,,120,0,0,0,1,17,4,36,45,17
112,663,Ferrari,Ferrari 458,120,2010;2011;2013;2014;2015,2010,2015,0,,120,0,0,0,3,14,10,33,36,24
112,664,Ferrari,Ferrari 599,88,2010;2011,2010,2011,0,,88,0,0,0,3,21,2,12,39,11
112,667,Ferrari,Ferrari FF,120,2012,2012,2012,0,,120,0,0,0,2,19,13,10,56,20
112,668,Ferrari,LaFerrari,120,2013;2014;2015,2013,2015,0,,120,0,0,0,3,25,11,19,35,27
112,669,Ferrari,Sergio,81,2013;2015,2013,2015,0,,81,0,0,0,4,7,12,27,17,14
112,670,Ferrari,F12berlinetta,120,2013;2014;2015,2013,2015,0,,120,0,0,0,2,13,15,20,43,27
113,729,Haige,Haige H5C,119,2011;2013,2011,2013,0,,119,0,0,0,0,11,8,17,65,18
113,731,Haige,Longwei,29,2013,2013,2013,0,,29,0,0,0,0,4,2,5,11,7
113,732,Haige,Yujun,42,2011;2012;2013;2014,2011,2014,0,,42,0,0,0,0,7,4,8,13,10
113,733,Haige,Haige H5V,34,2013;2014,2013,2014,0,,34,0,0,0,0,4,3,5,15,7
114,1437,Haima,Fumeilai,115,2008;2010;2011;2012;2013;2014,2008,2014,0,,115,0,0,0,0,16,15,21,35,28
114,1438,Haima,Fumeilai VS,44,2012;2013,2012,2013,0,,44,0,0,0,0,6,7,8,11,12
114,1439,Haima,Haifuxing,120,2007;2008;2010;2011;2012,2007,2012,0,,120,0,0,0,0,15,14,22,42,27
114,1440,Haima,Haima 3,63,2007;2008;2010,2007,2010,0,,63,0,0,0,0,12,5,9,26,11
114,1441,Haima,Haima M3,114,2013;2014,2013,2014,0,,114,0,0,0,8,16,17,16,33,24
114,1442,Haima,Haima M8,117,2012;2014;2015,2012,2015,0,,117,0,0,0,0,18,13,20,42,24
114,1443,Haima,Haima S5,120,2014;2015,2014,2015,0,,120,0,0,0,1,18,15,16,45,25
114,1444,Haima,Haima S7,118,2013;2015,2013,2015,0,,118,0,0,0,0,17,15,17,42,27
114,1445,Haima,Haimaqishi,120,2010;2011;2012;2013,2010,2013,0,,120,0,0,0,1,19,13,15,46,26
114,1446,Haima,Haydo,119,2008;2009;2010,2008,2010,0,,119,0,0,0,1,20,15,10,40,33
114,1447,Haima,Premacy,114,2006;2009;2010;2012;2013;2014,2006,2014,0,,114,0,0,0,1,14,14,21,39,25
114,1448,Haima,Qiubite,120,2010;2011;2012;2013,2010,2013,0,,120,0,0,0,0,25,14,19,34,28
114,1449,Haima,Haima M6,21,2013,2013,2013,0,,21,0,0,0,0,5,0,2,9,5
114,1450,Haima,Family M5,119,2014,2014,2014,0,,119,0,0,0,1,17,19,19,35,28
115,700,Haima(Zhengzhou),FOS,43,2009;2012,2009,2012,0,,43,0,0,0,0,6,5,9,13,10
115,701,Haima(Zhengzhou),Haima Prince,105,2009;2010;2011,2009,2011,0,,105,0,0,0,0,12,12,23,36,22
115,702,Haima(Zhengzhou),Haima Me,24,2010,2010,2010,0,,24,0,0,0,0,4,2,6,7,5
115,703,Haima(Zhengzhou),Haima C2,14,2011,2011,2011,0,,14,0,0,0,0,3,2,2,5,2
115,704,Haima(Zhengzhou),Haima C3,15,2011,2011,2011,0,,15,0,0,0,0,3,2,2,6,2
115,705,Haima(Zhengzhou),Baimawangzi,11,2010,2010,2010,0,,11,0,0,0,0,2,2,2,2,3
115,706,Haima(Zhengzhou),Qiangwawangzi,11,2010,2010,2010,0,,11,0,0,0,0,3,2,2,4,0
115,707,Haima(Zhengzhou),Haimaaishang,76,2012,2012,2012,0,,76,0,0,0,0,11,10,14,23,18
116,1144,Cheetah,Feiling Pickup,22,2009;2010;2012,2009,2012,0,,22,0,0,0,0,2,2,5,9,4
116,1145,Cheetah,Feiteng C5,21,2014,2014,2014,0,,21,0,0,0,0,2,1,4,11,3
116,1148,Cheetah,Cheetah CS6,14,2009;2011,2009,2011,0,,14,0,0,0,0,4,2,1,4,3
116,1149,Cheetah,Cheetah CS7,79,2009,2009,2009,0,,79,0,0,0,1,15,8,13,29,13
116,1151,Cheetah,Cheetah Q6,66,2014;2015,2014,2015,0,,66,0,0,0,0,13,5,15,22,11
116,1154,Cheetah,Feiteng,74,2007;2008;2009;2010;2013,2007,2013,0,,74,0,0,0,0,12,10,12,26,14
117,1168,Maserati,Ghibli,120,2013;2014;2015,2013,2015,0,,120,0,0,0,0,16,10,18,52,24
117,1169,Maserati,Quattroporte,120,2009;2011;2013;2014;2015,2009,2015,0,,120,0,0,0,1,22,12,16,47,22
117,1170,Maserati,GranCabrio,120,2010;2012;2013;2014;2015,2010,2015,0,,120,0,0,0,0,15,8,21,53,23
117,1172,Maserati,Levante,23,2013;2014,2013,2014,0,,23,0,0,0,0,3,2,1,14,3
117,1173,Maserati,Alfieri,82,2014,2014,2014,0,,82,0,0,0,2,7,5,22,28,18
117,1174,Maserati,Maserati GT,116,2008;2009;2011;2012;2013;2014;2015,2008,2015,0,,116,0,0,0,2,18,7,20,47,22
118,955,Hyundai,i30,82,2007;2009;2013,2007,2013,0,,82,0,0,0,0,12,10,13,26,21
118,956,Hyundai,ix35,119,2010;2012;2013;2015,2010,2015,0,,119,0,0,0,0,26,16,17,37,23
118,957,Hyundai,Avante,118,2012;2013;2015,2012,2015,0,,118,0,0,0,0,22,16,20,34,26
118,958,Hyundai,Sonata,132,2008;2009,2008,2009,0,,132,0,0,0,0,23,11,16,60,22
118,959,Hyundai,Mistra,120,2013;2014,2013,2014,0,,120,0,0,0,0,15,16,15,48,26
118,960,Hyundai,Moinca,89,2009,2009,2009,0,,89,0,0,0,0,16,15,9,30,19
118,961,Hyundai,Santafe,130,2008;2010;2011;2012;2013,2008,2013,0,,130,0,0,0,0,24,13,19,47,27
118,962,Hyundai,Rena,120,2010;2014,2010,2014,0,,120,0,0,0,0,20,9,20,45,26
118,963,Hyundai,Verna,120,2011;2014,2011,2014,0,,120,0,0,0,0,16,16,18,39,31
118,964,Hyundai,Sonata 8,120,2010;2011;2013;2014,2010,2014,0,,120,0,0,0,0,17,15,17,39,32
118,965,Hyundai,Tucson,119,2006;2009;2013,2006,2013,0,,119,0,0,0,0,12,9,12,57,29
118,966,Hyundai,Accent,104,2006;2008;2011,2006,2011,0,,104,0,0,0,1,15,8,10,45,25
118,967,Hyundai,Elantra,146,2004;2005;2006;2007;2011,2004,2011,0,,146,0,0,0,0,21,17,30,44,34
118,968,Hyundai,Elantra Yuedong,118,2010;2011,2010,2011,0,,118,0,0,0,2,22,12,23,34,25
118,971,Hyundai,ix25,119,2014;2015,2014,2015,0,,119,0,0,0,0,20,14,19,39,27
118,972,Hyundai,Sonata hybrid,13,2014,2014,2014,0,,13,0,0,0,0,2,2,2,3,4
118,973,Hyundai,Grand SantaFe,119,2013,2013,2013,0,,119,0,0,0,0,19,15,13,39,33
118,974,Hyundai,Wagon,108,2011,2011,2011,0,,108,0,0,0,0,13,13,13,42,27
118,975,Hyundai,Genesis,119,2015,2015,2015,0,,119,0,0,0,0,11,12,20,46,30
118,976,Hyundai,Rohens,118,2008;2010;2011;2012;2013,2008,2013,0,,118,0,0,0,0,16,7,21,49,25
118,977,Hyundai,Rohens Coupe,119,2009;2012,2009,2012,0,,119,0,0,0,0,15,14,20,39,31
118,979,Hyundai,Veracruz,101,2007;2009;2010;2011;2012,2007,2012,0,,101,0,0,0,3,16,10,8,39,25
118,980,Hyundai,Equus,120,2009;2010;2012;2014,2009,2014,0,,120,0,0,0,0,17,6,18,48,31
118,981,Hyundai,Grandeur,119,2010;2011;2012;2014;2015,2010,2015,0,,119,0,0,0,0,15,15,11,48,30
118,982,Hyundai,i20,120,2009;2013;2015,2009,2015,0,,120,0,0,0,0,8,5,26,52,29
118,983,Hyundai,Tucson abroad vresion,94,2005;2010;2013;2014;2015,2005,2015,0,,94,0,0,0,0,9,7,19,30,29
118,984,Hyundai,i40,120,2012;2014;2015,2012,2015,0,,120,0,0,0,0,11,9,21,50,29
118,985,Hyundai,Hyundai i-oniq,17,2012,2012,2012,0,,17,0,0,0,1,0,1,3,9,3
118,987,Hyundai,i10,120,2011;2013;2014,2011,2014,0,,120,0,0,0,0,13,4,17,55,31
118,991,Hyundai,Hyundai HB20,32,2013,2013,2013,0,,32,0,0,0,0,4,2,3,12,11
118,992,Hyundai,Hyundai HND-9,23,2013,2013,2013,0,,23,0,0,0,0,1,1,9,6,6
118,993,Hyundai,Blue2,28,2011,2011,2011,0,,28,0,0,0,0,2,1,5,11,9
118,994,Hyundai,Curb,6,2011,2011,2011,0,,6,0,0,0,0,0,2,0,4,0
118,995,Hyundai,Hexa Space,12,2012,2012,2012,0,,12,0,0,0,0,2,2,3,3,2
118,996,Hyundai,Nuvis,50,2009,2009,2009,0,,50,0,0,0,0,2,0,22,14,12
118,997,Hyundai,ix20,58,2011;2013;2015,2011,2015,0,,58,0,0,0,1,7,4,8,24,14
118,999,Hyundai,Hyundai RB,21,2010,2010,2010,0,,21,0,0,0,0,3,2,3,7,6
118,1000,Hyundai,Sonata abroad version,52,2011;2014;2015,2011,2015,0,,52,0,0,0,0,4,2,15,25,6
118,1001,Hyundai,Accent abroad version,74,2010;2012;2014;2015,2010,2015,0,,74,0,0,0,2,4,1,10,41,16
118,1002,Hyundai,Elantra abroad version,120,2013;2014;2016,2013,2016,0,,120,0,0,0,0,12,10,21,46,31
118,1003,Hyundai,Intrado,27,2014,2014,2014,0,,27,0,0,0,0,4,2,9,7,5
118,1004,Hyundai,Veloster,120,2011;2012;2014;2016,2011,2016,0,,120,0,0,0,0,13,9,19,50,29
119,1819,Everus,Linian S1,120,2011;2012;2013;2014,2011,2014,0,,120,0,0,0,0,22,15,19,37,27
120,1686,Ruiqi,Riich G3,118,2010;2012,2010,2012,0,,118,0,0,0,0,15,16,19,42,26
120,1687,Ruiqi,Riich G6,125,2009;2010;2011,2009,2011,0,,125,0,0,0,0,17,16,21,38,33
120,1688,Ruiqi,Riich M1,110,2009;2010;2011,2009,2011,0,,110,0,0,0,0,19,14,18,32,27
120,1689,Ruiqi,Riich M5,104,2009;2010,2009,2010,0,,104,0,0,0,0,16,13,10,35,30
120,1691,Ruiqi,Ruiqi G5,117,2010;2011;2012,2010,2012,0,,117,0,0,0,0,22,11,13,47,24
121,671,Fuqiqiteng,Qiteng M70,120,2014,2014,2014,0,,120,0,0,0,0,16,17,24,34,29
122,585,Ford,escort,120,2014;2015,2014,2015,0,,120,0,0,0,1,21,13,21,33,31
122,586,Ford,Fiesta sedan,162,2009;2010;2011;2013,2009,2013,0,,162,0,0,0,1,29,17,26,52,37
122,587,Ford,Classic Focus hatchback,98,2008;2011;2012;2013,2008,2013,0,,98,0,0,0,0,17,12,19,30,20
122,588,Ford,Classic Focus sedan,118,2008;2011;2012;2013,2008,2013,0,,118,0,0,0,0,21,14,22,35,26
122,589,Ford,S-MAX,98,2007;2008;2011;2013;2014;2015,2007,2015,0,,98,0,0,0,0,19,5,12,38,24
122,590,Ford,New Focus hatchback,214,2006;2007;2009;2011;2012;2013,2006,2013,0,,214,0,0,0,0,36,27,36,68,47
122,591,Ford,New Focus sedan,151,2005;2009;2011;2012;2013,2005,2013,0,,151,0,0,0,0,21,18,28,49,35
122,593,Ford,Ecosport,120,2012;2013,2012,2013,0,,120,0,0,0,0,17,12,22,42,27
122,594,Ford,Kuga,120,2008;2010;2013;2014;2015,2008,2015,0,,120,0,0,0,0,14,10,22,47,27
122,595,Ford,Mendeo Zhisheng,120,2010;2011;2012;2013,2010,2013,0,,120,0,0,0,0,18,15,25,42,20
122,596,Ford,Mendeo,120,2013,2013,2013,0,,120,0,0,0,0,18,14,26,41,21
122,597,Ford,Fiesta hatchback,128,2009;2010;2011;2012;2013;2014,2009,2014,0,,128,0,0,0,0,22,16,25,32,33
122,599,Ford,Transit,91,2009;2010;2013;2014,2009,2014,0,,91,0,0,0,0,12,11,16,34,18
122,600,Ford,Focus ST,105,2012;2013;2014,2012,2014,0,,105,0,0,0,0,12,11,19,39,24
